block,trial,event,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample,cue,blink
2,8,stimulus,26763178299.22027,1.9523976101190783,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1442.0,-6.0,1442.0,nan,nan
2,8,stimulus,26763186648.22771,1.9607468819594942,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1444.0,-2.0,1444.0,nan,nan
2,8,stimulus,26763194957.182846,1.9690549180377275,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1438.0,2.0,1438.0,nan,nan
2,8,stimulus,26763203311.6106,1.9774069573613815,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1438.0,-6.0,1438.0,nan,nan
2,8,stimulus,26763211653.789093,1.9857459894265048,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1433.0,0.0,1433.0,nan,nan
2,8,stimulus,26763219968.147446,1.9940576232620515,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1434.0,-5.0,1434.0,nan,nan
2,8,stimulus,26763228339.02454,2.002425990824122,17.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1436.0,1.0,1436.0,nan,nan
2,8,stimulus,26763253566.706787,2.0276639335788786,22.4,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1424.0,2.0,1424.0,blue,nan
2,8,stimulus,26763261650.66844,2.035746971901972,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1420.0,-12.0,1420.0,blue,nan
2,8,stimulus,26763269969.813576,2.0440630337106995,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1422.0,-4.0,1422.0,blue,nan
2,8,stimulus,26763281165.10658,2.0552559121279046,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1422.0,2.0,1422.0,blue,nan
2,8,stimulus,26763286658.663887,2.0607469096430577,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1420.0,0.0,1420.0,blue,nan
2,8,stimulus,26763294971.820858,2.069056882930454,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1418.0,-2.0,1418.0,blue,nan
2,8,stimulus,26763303327.787975,2.077410029247403,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1415.0,-2.0,1415.0,blue,nan
2,8,stimulus,26763311665.508717,2.085744079842698,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1416.0,-3.0,1416.0,blue,nan
2,8,stimulus,26763319979.183315,2.0940546066849492,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1416.0,1.0,1416.0,blue,nan
2,8,stimulus,26763328334.947884,2.102408859995194,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1408.0,0.0,1408.0,blue,nan
2,8,stimulus,26763336670.26486,2.1107412501005456,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1414.0,-8.0,1414.0,blue,nan
2,8,stimulus,26763344987.7008,2.1190556514193304,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1404.0,6.0,1404.0,blue,nan
2,8,stimulus,26763353339.925255,2.127406583749689,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1407.0,-10.0,1407.0,blue,nan
2,8,stimulus,26763361671.078796,2.135740911064204,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1405.0,3.0,1405.0,blue,nan
2,8,stimulus,26763369983.382755,2.1440544821089134,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1405.0,-2.0,1405.0,blue,nan
2,8,stimulus,26763378336.873898,2.152406798209995,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1401.0,0.0,1401.0,blue,nan
2,8,stimulus,26763386665.0269,2.1607372510479763,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1404.0,-4.0,1404.0,blue,nan
2,8,stimulus,26763395020.755917,2.169095655612182,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1398.0,3.0,1398.0,blue,nan
2,8,stimulus,26763403316.364174,2.177389854216017,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1396.0,-6.0,1396.0,blue,nan
2,8,stimulus,26763411646.057625,2.1857169860159047,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1395.0,-2.0,1395.0,blue,nan
2,8,stimulus,26763419977.268784,2.1940504831145518,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1399.0,-1.0,1399.0,blue,nan
2,8,stimulus,26763428310.304207,2.2023848104290664,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1392.0,4.0,1392.0,blue,nan
2,8,stimulus,26763436640.665653,2.2107144329929724,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1394.0,-7.0,1394.0,blue,nan
2,8,stimulus,26763444979.75693,2.2190520813455805,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1392.0,2.0,1392.0,blue,nan
2,8,stimulus,26763453325.583736,2.227402183401864,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1396.0,-2.0,1396.0,blue,nan
2,8,stimulus,26763461661.271194,2.235739831754472,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1395.0,4.0,1395.0,blue,nan
2,8,stimulus,26763469995.687004,2.244072775298264,5.9,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1396.0,-1.0,1396.0,blue,nan
2,8,stimulus,26763478334.3726,2.2524095933767967,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1399.0,1.0,1399.0,blue,nan
2,8,stimulus,26763486663.568474,2.2607378322281875,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1395.0,3.0,1395.0,blue,nan
2,8,stimulus,26763500120.765446,2.274190374708269,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,-4.0,1400.0,blue,nan
2,8,stimulus,26763511665.959244,2.2857363861985505,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,5.0,1400.0,blue,nan
2,8,stimulus,26763519999.847523,2.2940712670097128,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1401.0,0.0,1401.0,blue,nan
2,8,stimulus,26763528330.396965,2.3024011663510464,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,1.0,1400.0,blue,nan
2,8,stimulus,26763536670.016476,2.3107390914228745,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,-1.0,1400.0,blue,nan
2,8,stimulus,26763545039.861088,2.3191069054882973,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1402.0,0.0,1402.0,blue,nan
2,8,stimulus,26763553341.13188,2.327405808842741,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,2.0,1400.0,blue,nan
2,8,stimulus,26763561671.215866,2.3357334941392764,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1402.0,-2.0,1402.0,blue,nan
2,8,stimulus,26763570008.12774,2.3440680982312188,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1403.0,2.0,1403.0,blue,nan
2,8,stimulus,26763578333.26981,2.3523894182872027,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1403.0,1.0,1403.0,blue,nan
2,8,stimulus,26763586654.127434,2.360708524356596,2.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1406.0,0.0,1406.0,blue,nan
2,8,stimulus,26763594993.47669,2.3690447889384814,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1404.0,3.0,1404.0,blue,nan
2,8,stimulus,26763603348.726597,2.3773982120328583,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1403.0,-2.0,1403.0,blue,nan
2,8,stimulus,26763611687.73075,2.3857358603854664,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1406.0,-1.0,1406.0,blue,nan
2,8,stimulus,26763619998.245262,2.394045003456995,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1403.0,3.0,1403.0,blue,nan
2,8,stimulus,26763628337.76642,2.4023820982547477,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1404.0,-3.0,1404.0,blue,nan
2,8,stimulus,26763636682.730427,2.4107313700951636,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1408.0,1.0,1408.0,blue,nan
2,8,stimulus,26763645012.610283,2.4190637602005154,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1402.0,4.0,1402.0,blue,nan
2,8,stimulus,26763653348.112026,2.4273994712275453,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1402.0,-6.0,1402.0,blue,nan
2,8,stimulus,26763661679.27833,2.4357299240655266,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1402.0,0.0,1402.0,blue,nan
2,8,stimulus,26763670092.348904,2.444140357663855,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1399.0,0.0,1399.0,blue,nan
2,8,stimulus,26763678328.013638,2.452373948006425,51.5,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,-3.0,1400.0,blue,nan
2,8,stimulus,26763686658.940464,2.4607032937929034,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1400.0,1.0,1400.0,blue,nan
2,8,stimulus,26763694994.469288,2.469036237394903,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1396.0,0.0,1396.0,blue,nan
2,8,stimulus,26763703332.642284,2.4773722251993604,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1392.0,-4.0,1392.0,blue,nan
2,8,stimulus,26763711667.714363,2.485707936284598,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1395.0,-4.0,1395.0,blue,nan
2,8,stimulus,26763720010.007473,2.494045584637206,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1393.0,3.0,1393.0,blue,nan
2,8,stimulus,26763728340.336575,2.502374100207817,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1392.0,-2.0,1392.0,blue,nan
2,8,stimulus,26763736696.53764,2.510728630295489,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1388.0,-1.0,1388.0,blue,nan
2,8,stimulus,26763745023.959175,2.519055485376157,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1390.0,-4.0,1390.0,blue,nan
2,8,stimulus,26763753468.680264,2.527499128947966,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1390.0,2.0,1390.0,blue,nan
2,8,stimulus,26763761787.90562,2.535824046761263,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1384.0,0.0,1384.0,blue,nan
2,8,stimulus,26763770098.844193,2.5441370643675327,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1380.0,-6.0,1380.0,blue,nan
2,8,stimulus,26763778442.214943,2.5524810779024847,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1382.0,-4.0,1382.0,blue,nan
2,8,stimulus,26763786796.398148,2.5608358847675845,11.1,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1381.0,2.0,1381.0,blue,nan
2,8,stimulus,26763796265.043953,2.5703109757159837,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1378.0,-1.0,1378.0,blue,nan
2,8,stimulus,26763803429.74049,2.5774765876703896,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1377.0,-3.0,1377.0,blue,nan
2,8,stimulus,26763811693.801743,2.585739513451699,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1377.0,-1.0,1377.0,blue,nan
2,8,stimulus,26763819989.98237,2.5940375865320675,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1379.0,0.0,1379.0,blue,nan
2,8,stimulus,26763828437.154716,2.6024875954026356,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1372.0,2.0,1372.0,blue,nan
2,8,stimulus,26763836652.1898,2.6107023666845635,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1374.0,-7.0,1374.0,blue,nan
2,8,stimulus,26763844981.587334,2.619029775261879,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1374.0,2.0,1374.0,blue,nan
2,8,stimulus,26763853323.504074,2.627370191097725,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1383.0,0.0,1383.0,blue,nan
2,8,stimulus,26763861679.030655,2.6357230606954545,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1379.0,9.0,1379.0,blue,nan
2,8,stimulus,26763870014.082676,2.644054620526731,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1380.0,-4.0,1380.0,blue,nan
2,8,stimulus,26763878353.177475,2.652392822317779,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1381.0,1.0,1381.0,blue,nan
2,8,stimulus,26763886684.536087,2.660722168162465,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1384.0,1.0,1384.0,blue,nan
2,8,stimulus,26763895015.442,2.6690509605105035,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1390.0,3.0,1390.0,blue,nan
2,8,stimulus,26763903440.93153,2.6774746780865826,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1390.0,6.0,1390.0,blue,nan
2,8,stimulus,26763911785.2515,2.685816477634944,2.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1391.0,0.0,1391.0,blue,nan
2,8,stimulus,26763920164.114937,2.6941942547564395,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1396.0,1.0,1396.0,blue,nan
2,8,stimulus,26763928448.274456,2.7024765530368313,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1397.0,5.0,1397.0,blue,nan
2,8,stimulus,26763936832.92542,2.7108590349089354,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1403.0,1.0,1403.0,blue,nan
2,8,stimulus,26763945119.237263,2.719144377449993,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1409.0,6.0,1409.0,blue,nan
2,8,stimulus,26763953376.053207,2.727400661271531,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1406.0,6.0,1406.0,blue,nan
2,8,stimulus,26763961701.061348,2.7357241953723133,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1416.0,-3.0,1416.0,blue,nan
2,8,stimulus,26763970006.363144,2.7440283569158055,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1418.0,10.0,1418.0,blue,nan
2,8,stimulus,26763978345.68274,2.752365728490986,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1418.0,2.0,1418.0,blue,nan
2,8,stimulus,26763986672.00655,2.7606914765783586,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1424.0,0.0,1424.0,blue,nan
2,8,stimulus,26763995004.931007,2.7690235899062827,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1428.0,6.0,1428.0,blue,nan
2,8,stimulus,26764003341.371063,2.7773595777107403,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1432.0,4.0,1432.0,blue,nan
2,8,stimulus,26764011662.635906,2.785685325798113,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1435.0,4.0,1435.0,blue,nan
2,8,stimulus,26764020001.333035,2.7940268486272544,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1437.0,3.0,1437.0,blue,nan
2,8,stimulus,26764028355.678036,2.8023811019957066,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1444.0,2.0,1444.0,blue,nan
2,8,stimulus,26764036686.25066,2.810715706029441,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1446.0,7.0,1446.0,blue,nan
2,8,stimulus,26764044995.340797,2.8190276166424155,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1453.0,2.0,1453.0,blue,nan
2,8,stimulus,26764053349.493767,2.827383253723383,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1453.0,7.0,1453.0,blue,nan
2,8,stimulus,26764061681.776733,2.835713983280584,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1455.0,0.0,1455.0,blue,nan
2,8,stimulus,26764069995.981506,2.844026724109426,5.9,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1467.0,2.0,1467.0,blue,nan
2,8,stimulus,26764078328.02167,2.8523588374373503,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1466.0,12.0,1466.0,blue,nan
2,8,stimulus,26764086685.54205,2.86071392102167,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1474.0,-1.0,1474.0,blue,nan
2,8,stimulus,26764095014.59718,2.8690416063182056,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1477.0,8.0,1477.0,blue,nan
2,8,stimulus,26764103353.653183,2.877377870900091,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1479.0,3.0,1479.0,blue,nan
2,8,stimulus,26764111688.987907,2.885711367998738,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1481.0,2.0,1481.0,blue,nan
2,8,stimulus,26764120003.850246,2.8940241088275798,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1486.0,2.0,1486.0,blue,nan
2,8,stimulus,26764128332.35716,2.902356498874724,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1489.0,5.0,1489.0,blue,nan
2,8,stimulus,26764136684.9217,2.910711028962396,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1490.0,3.0,1490.0,blue,nan
2,8,stimulus,26764145010.81161,2.919037884043064,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1495.0,1.0,1495.0,blue,nan
2,8,stimulus,26764153356.297104,2.927383281348739,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1495.0,5.0,1495.0,blue,nan
2,8,stimulus,26764161686.763817,2.9357117969775572,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1495.0,0.0,1495.0,blue,nan
2,8,stimulus,26764170000.630016,2.9440253680222668,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1496.0,0.0,1496.0,blue,nan
2,8,stimulus,26764178353.65594,2.952377407345921,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1502.0,1.0,1502.0,blue,nan
2,8,stimulus,26764186684.596962,2.960707860183902,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1504.0,6.0,1504.0,blue,nan
2,8,stimulus,26764194991.03642,2.9690186637453735,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1504.0,2.0,1504.0,blue,nan
2,8,stimulus,26764203342.605663,2.9773707030690275,51.5,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1513.0,0.0,1513.0,blue,nan
2,8,stimulus,26764211673.17125,2.985700602410361,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1521.0,9.0,1521.0,blue,nan
2,8,stimulus,26764220040.08435,2.994067032763269,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1520.0,8.0,1520.0,blue,nan
2,8,stimulus,26764228354.718517,3.002378389821388,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1522.0,-1.0,1522.0,blue,nan
2,8,stimulus,26764236685.204254,3.010706351895351,3.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1523.0,2.0,1523.0,blue,nan
2,8,stimulus,26764245001.77025,3.019019922998268,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1527.0,1.0,1527.0,blue,nan
2,8,stimulus,26764253348.13506,3.0273744530277327,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1530.0,4.0,1530.0,blue,nan
2,8,stimulus,26764261653.946304,3.035684703150764,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1532.0,3.0,1532.0,blue,nan
2,8,stimulus,26764269987.712772,3.0440206909552217,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1532.0,2.0,1532.0,blue,nan
2,8,stimulus,26764278374.01442,3.052407324023079,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1540.0,0.0,1540.0,blue,nan
2,8,stimulus,26764286676.795963,3.060709825134836,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1541.0,8.0,1541.0,blue,nan
2,8,stimulus,26764295003.370777,3.0690347429481335,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1544.0,1.0,1544.0,blue,nan
2,8,stimulus,26764303344.403984,3.077373221516609,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1548.0,3.0,1548.0,blue,nan
2,8,stimulus,26764311674.8203,3.0857006300939247,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1552.0,4.0,1552.0,blue,nan
2,8,stimulus,26764320017.358276,3.0940404924331233,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1558.0,4.0,1558.0,blue,nan
2,8,stimulus,26764328329.220448,3.1023504657205194,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1559.0,6.0,1559.0,blue,nan
2,8,stimulus,26764336683.1168,3.110701951547526,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1564.0,1.0,1564.0,blue,nan
2,8,stimulus,26764344991.260162,3.1190133086638525,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1568.0,5.0,1568.0,blue,nan
2,8,stimulus,26764353346.069855,3.1273697759606875,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1564.0,4.0,1564.0,blue,nan
2,8,stimulus,26764361680.110905,3.1357046568300575,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1568.0,-4.0,1568.0,blue,nan
2,8,stimulus,26764369988.13406,3.144011585856788,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1574.0,4.0,1574.0,blue,nan
2,8,stimulus,26764378347.213757,3.152368883427698,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1574.0,6.0,1574.0,blue,nan
2,8,stimulus,26764386680.464024,3.1607015503104776,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1581.0,0.0,1581.0,blue,nan
2,8,stimulus,26764394992.33514,3.169010970101226,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1584.0,7.0,1584.0,blue,nan
2,8,stimulus,26764403349.626278,3.177365776966326,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1587.0,3.0,1587.0,blue,nan
2,8,stimulus,26764411682.02847,3.1856959530268796,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1591.0,3.0,1591.0,blue,nan
2,8,stimulus,26764420000.73548,3.19401339860633,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1596.0,4.0,1596.0,blue,nan
2,8,stimulus,26764428353.141743,3.2023640541592613,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1599.0,5.0,1599.0,blue,nan
2,8,stimulus,26764436688.401615,3.210698104754556,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1600.0,3.0,1600.0,blue,nan
2,8,stimulus,26764445000.928215,3.219009185093455,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1607.0,1.0,1607.0,blue,nan
2,8,stimulus,26764453359.198223,3.2273664826643653,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1608.0,7.0,1608.0,blue,nan
2,8,stimulus,26764461694.947815,3.23570080997888,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1615.0,1.0,1615.0,blue,nan
2,8,stimulus,26764470007.6756,3.2440113368211314,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1611.0,7.0,1611.0,blue,nan
2,8,stimulus,26764478357.99594,3.252360055106692,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1619.0,-4.0,1619.0,blue,nan
2,8,stimulus,26764486700.222298,3.2607013012166135,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1620.0,8.0,1620.0,blue,nan
2,8,stimulus,26764495006.86342,3.2690082303015515,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1622.0,1.0,1622.0,blue,nan
2,8,stimulus,26764503359.09986,3.2773644208791666,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1617.0,2.0,1617.0,blue,nan
2,8,stimulus,26764511687.20014,3.2856943201622926,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1616.0,-5.0,1616.0,blue,nan
2,8,stimulus,26764520003.073013,3.294010382029228,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1623.0,-1.0,1623.0,blue,nan
2,8,stimulus,26764528357.55871,3.302364081842825,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1628.0,7.0,1628.0,blue,nan
2,8,stimulus,26764536685.23799,3.3106914904201403,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1626.0,5.0,1626.0,blue,nan
2,8,stimulus,26764544999.672493,3.3190050615230575,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1628.0,-2.0,1628.0,blue,nan
2,8,stimulus,26764553354.867863,3.3273590380558744,5.9,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1624.0,2.0,1624.0,blue,nan
2,8,stimulus,26764561686.025864,3.3356939189252444,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1630.0,-4.0,1630.0,blue,nan
2,8,stimulus,26764569993.1938,3.344003338715993,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1631.0,6.0,1631.0,blue,nan
2,8,stimulus,26764578346.455055,3.3523573153070174,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1636.0,1.0,1636.0,blue,nan
2,8,stimulus,26764586682.300774,3.3606921961181797,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1638.0,5.0,1638.0,blue,nan
2,8,stimulus,26764595019.693398,3.3690290141967125,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1637.0,2.0,1637.0,blue,nan
2,8,stimulus,26764603350.098507,3.377358913538046,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1640.0,-1.0,1640.0,blue,nan
2,8,stimulus,26764611686.853687,3.3856918571400456,100.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1641.0,3.0,1641.0,blue,nan
2,8,stimulus,26764619998.81975,3.3940021072048694,0.0,31.1,1648.0195637747076,1671.5780911062907,1695.1366184378737,1642.0,1.0,1642.0,blue,nan
