block,trial,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample
1,2,11759165351.640568,12.482570046384353,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
1,2,11759167402.007757,12.484621068724664,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
1,2,11759169475.247602,12.486692570833839,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.0,1485.0
1,2,11759171536.662651,12.48875355628843,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.001,1484.0
1,2,11759173596.989399,12.490814265009249,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.001,1484.0
1,2,11759175676.369612,12.492894623239408,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759177730.08222,12.494946752573014,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759179786.280575,12.49701465688122,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1483.0,-0.001,1483.0
1,2,11759181858.604664,12.499075919098686,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1483.0,-0.001,1483.0
1,2,11759183914.71257,12.501131922996137,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1483.0,0.0,1483.0
1,2,11759185974.07832,12.503190694435034,18.4,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.002,1485.0
1,2,11759190874.515219,12.508088959744782,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1486.0,0.003,1486.0
1,2,11759192876.304914,12.510090719893924,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1487.0,0.002,1487.0
1,2,11759194938.018816,12.512164989544544,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1487.0,0.001,1487.0
1,2,11759197015.17844,12.514229019303457,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.001,1488.0
1,2,11759199077.334871,12.516290558269247,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1488.0,0.001,1488.0
1,2,11759201182.408175,12.518395824343315,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,-0.004,1484.0
1,2,11759203263.44001,12.520474798802752,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1482.0,-0.006,1482.0
1,2,11759205319.69121,12.522531632959726,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1482.0,-0.002,1482.0
1,2,11759207378.957386,12.524590127650299,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.002,1484.0
1,2,11759209438.098238,12.52664917583752,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.002,1484.0
1,2,11759211493.036274,12.528704072712571,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1484.0,0.0,1484.0
1,2,11759213553.215548,12.530764227922191,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.001,1485.0
1,2,11759215561.451237,12.532772353413748,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1485.0,0.001,1485.0
1,2,11759217632.502213,12.534843302011723,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1481.0,-0.004,1481.0
1,2,11759219714.672169,12.536926704531652,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1481.0,-0.004,1481.0
1,2,11759221767.998726,12.538991841298412,10.8,29.1,1135.3790336610946,1334.8330963578694,1534.2871590546442,1483.0,0.002,1483.0
