block,trial,event,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample,cue
1,3,stimulus,27321478136.055645,0.5803561717621051,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321480238.494534,0.5824597487808205,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321482332.864643,0.584553362801671,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321484339.34735,0.5865600773249753,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321486431.020405,0.58865064708516,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321488518.219997,0.5907381726137828,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321490541.3556,0.5927617688721512,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321492527.788486,0.5947601808875334,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321494625.272717,0.5968460458971094,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321496708.88726,0.5989299736684188,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321498791.669514,0.6010136246914044,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321500796.636124,0.6030181251990143,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321502890.663403,0.6051139532064553,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321504899.750134,0.6071220514713787,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321506925.93513,0.6091467547230422,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321509013.17643,0.611234280251665,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321511100.4929,0.6133218057802878,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321513184.06304,0.615404626558302,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321515288.721783,0.6175095873186365,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321517378.1008,0.6195979430922307,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321519470.818783,0.6216893430973869,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321521470.662407,0.6236888621060643,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321523561.449158,0.6257788783987053,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321525663.260174,0.6278788576601073,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321527750.05497,0.6299641691730358,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321529834.79387,0.6320486504409928,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321531925.657993,0.6341378364595585,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321533928.384834,0.6361406764772255,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321535936.197136,0.6381476677488536,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,0.0,0.0,1618.0,nan
1,3,stimulus,27321537935.37319,0.6401477402541786,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,48.0,0.0,48.0,nan
1,3,stimulus,27321540027.50573,0.642238863511011,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,48.0,48.0,48.0,nan
1,3,stimulus,27321542054.195614,0.6442663342750166,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,918.0,0.0,918.0,nan
1,3,stimulus,27321544051.2717,0.6462639160454273,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1008.0,870.0,1008.0,nan
1,3,stimulus,27321546143.38627,0.6483553160505835,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1104.0,90.0,1104.0,nan
1,3,stimulus,27321548127.38627,0.6503396138141397,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1104.0,96.0,1104.0,nan
1,3,stimulus,27321550156.633373,0.6523723428254016,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1288.0,0.0,1288.0,nan
1,3,stimulus,27321552163.260704,0.6543796108453535,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1402.0,184.0,1402.0,nan
1,3,stimulus,27321554273.51549,0.6564917671203148,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1489.0,114.0,1489.0,nan
1,3,stimulus,27321556298.88518,0.6585173006169498,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1512.0,87.0,1512.0,nan
1,3,stimulus,27321558388.707478,0.6606075936288107,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1524.0,23.0,1524.0,nan
1,3,stimulus,27321560393.87333,0.6626120941364206,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1526.0,12.0,1526.0,nan
1,3,stimulus,27321562393.715862,0.6646127201674972,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1538.0,2.0,1538.0,nan
1,3,stimulus,27321564412.561546,0.666631334926933,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1541.0,12.0,1541.0,nan
1,3,stimulus,27321566445.910316,0.668666831421433,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1541.0,3.0,1541.0,nan
1,3,stimulus,27321568450.37211,0.6706705016840715,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1531.0,0.0,1531.0,nan
1,3,stimulus,27321570455.704666,0.6726752789400052,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1528.0,-10.0,1528.0,nan
1,3,stimulus,27321572460.910572,0.674680056195939,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1527.0,-3.0,1527.0,nan
1,3,stimulus,27321574460.91236,0.6766806822270155,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,-1.0,1519.0,nan
1,3,stimulus,27321576463.914112,0.6786835222155787,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1508.0,-8.0,1508.0,nan
1,3,stimulus,27321578465.89583,0.6806858087365981,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1504.0,-11.0,1504.0,nan
1,3,stimulus,27321580477.797913,0.6827088514983188,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1502.0,-4.0,1502.0,nan
1,3,stimulus,27321582558.001953,0.6847789417661261,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1502.0,-2.0,1502.0,nan
1,3,stimulus,27321584575.281914,0.6867953425098676,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321586576.556274,0.6887970755342394,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,-3.0,1499.0,nan
1,3,stimulus,27321588667.16515,0.6908881987910718,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321590754.061848,0.6929757243196946,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321592845.90061,0.6950671243539546,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,0.0,1500.0,nan
1,3,stimulus,27321594846.9026,0.6970683038525749,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,1.0,1500.0,nan
1,3,stimulus,27321596869.58455,0.699090793117648,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321598872.412857,0.7010939098836388,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1497.0,-1.0,1497.0,nan
1,3,stimulus,27321600873.3646,0.703095366130583,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1497.0,-2.0,1497.0,nan
1,3,stimulus,27321602875.377308,0.705097099125851,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1497.0,0.0,1497.0,nan
1,3,stimulus,27321604878.50976,0.707099939143518,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1497.0,0.0,1497.0,nan
1,3,stimulus,27321606880.839565,0.7091022256645374,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,0.0,1500.0,nan
1,3,stimulus,27321608883.722775,0.7111056191788521,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,3.0,1500.0,nan
1,3,stimulus,27321610891.76832,0.7131131639180239,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,0.0,1500.0,nan
1,3,stimulus,27321612924.452953,0.7151469999516848,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1496.0,0.0,1496.0,nan
1,3,stimulus,27321614933.003895,0.7171550981875043,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1496.0,-4.0,1496.0,nan
1,3,stimulus,27321616934.623817,0.7191565544635523,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1498.0,0.0,1498.0,nan
1,3,stimulus,27321618937.11134,0.7211585642071441,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1498.0,2.0,1498.0,nan
1,3,stimulus,27321620942.569115,0.7231627879664302,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321622947.117733,0.7251670117257163,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,1.0,1499.0,nan
1,3,stimulus,27321624949.675377,0.7271690214984119,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321626982.941868,0.7292031342512928,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1499.0,0.0,1499.0,nan
1,3,stimulus,27321628985.88303,0.7312059742689598,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1498.0,0.0,1498.0,nan
1,3,stimulus,27321630990.48537,0.7332101980282459,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1498.0,-1.0,1498.0,nan
1,3,stimulus,27321632993.135662,0.7352122077718377,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1502.0,0.0,1502.0,nan
1,3,stimulus,27321634998.83295,0.7372175385535229,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,4.0,1500.0,nan
1,3,stimulus,27321637098.55629,0.7393161340733059,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1500.0,-2.0,1500.0,nan
1,3,stimulus,27321639100.805164,0.7413181438168976,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1501.0,0.0,1501.0,nan
1,3,stimulus,27321641109.30906,0.7433256885851733,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1502.0,1.0,1502.0,nan
1,3,stimulus,27321643109.882877,0.7453260378388222,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1504.0,1.0,1504.0,nan
1,3,stimulus,27321645119.70522,0.7473352430970408,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1505.0,2.0,1505.0,nan
1,3,stimulus,27321647126.011116,0.7493414040945936,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1505.0,1.0,1505.0,nan
1,3,stimulus,27321652866.42992,0.7550795393472072,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1506.0,0.0,1506.0,nan
1,3,stimulus,27321654876.52132,0.7570884678571019,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1506.0,1.0,1506.0,nan
1,3,stimulus,27321656891.810894,0.7591034848592244,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1507.0,0.0,1507.0,nan
1,3,stimulus,27321658921.194675,0.7611328928906005,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1507.0,1.0,1507.0,nan
1,3,stimulus,27321661014.150784,0.7632256766373757,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1507.0,0.0,1507.0,nan
1,3,stimulus,27321663019.367767,0.7652307306707371,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1507.0,0.0,1507.0,nan
1,3,stimulus,27321665023.76041,0.7672344009333756,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1512.0,0.0,1512.0,nan
1,3,stimulus,27321667025.005203,0.7692353036836721,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1512.0,5.0,1512.0,nan
1,3,stimulus,27321669067.7851,0.7712782724411227,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1512.0,0.0,1512.0,nan
1,3,stimulus,27321671095.429398,0.7733038059668615,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1518.0,0.0,1518.0,nan
1,3,stimulus,27321673097.22081,0.7753052622138057,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,6.0,1519.0,nan
1,3,stimulus,27321675101.556393,0.777309209224768,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,1.0,1519.0,nan
1,3,stimulus,27321677129.805264,0.779338893975364,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,0.0,1519.0,nan
1,3,stimulus,27321679148.929157,0.7813561249931809,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1518.0,0.0,1518.0,nan
1,3,stimulus,27321681252.630573,0.7834605322568677,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1517.0,-1.0,1517.0,nan
1,3,stimulus,27321683270.21796,0.7854774865263607,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1518.0,-1.0,1518.0,nan
1,3,stimulus,27321685278.0536,0.787485584791284,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1517.0,1.0,1517.0,nan
1,3,stimulus,27321687286.012527,0.7894925760338083,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1517.0,-1.0,1517.0,nan
1,3,stimulus,27321689290.152275,0.7914965230447706,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,0.0,1519.0,nan
1,3,stimulus,27321691296.349228,0.793502960819751,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1519.0,2.0,1519.0,nan
1,3,stimulus,27321693298.982243,0.7955044170666952,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1521.0,0.0,1521.0,nan
1,3,stimulus,27321695306.2426,0.7975108548416756,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1523.0,2.0,1523.0,nan
1,3,stimulus,27321697309.517746,0.7995142483559903,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1523.0,2.0,1523.0,nan
1,3,stimulus,27321699312.86739,0.8015179185895249,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1523.0,0.0,1523.0,nan
1,3,stimulus,27321701347.970043,0.8035525848681573,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1523.0,0.0,1523.0,nan
1,3,stimulus,27321703394.07064,0.8055985978862736,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1525.0,0.0,1525.0,nan
1,3,stimulus,27321705428.149227,0.8076321571425069,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1537.0,2.0,1537.0,nan
1,3,stimulus,27321707464.226242,0.809668760659406,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1537.0,12.0,1537.0,nan
1,3,stimulus,27321709497.301716,0.8117017664189916,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1538.0,0.0,1538.0,nan
1,3,stimulus,27321711534.335682,0.8137499934236985,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1538.0,1.0,1538.0,nan
1,3,stimulus,27321713581.24897,0.8157846597023308,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1539.0,0.0,1539.0,nan
1,3,stimulus,27321715615.32399,0.8178315029654186,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1540.0,1.0,1540.0,nan
1,3,stimulus,27321717680.57751,0.8198841579724103,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1540.0,1.0,1540.0,nan
1,3,stimulus,27321719746.95144,0.8219506504829042,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1540.0,0.0,1540.0,nan
1,3,stimulus,27321721761.93241,0.8239648372400552,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1540.0,0.0,1540.0,nan
1,3,stimulus,27321723794.233765,0.8259964592580218,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1541.0,0.0,1541.0,nan
1,3,stimulus,27321725807.00909,0.8280081552802585,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,1.0,1543.0,nan
1,3,stimulus,27321727867.28891,0.8300682825502008,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,2.0,1543.0,nan
1,3,stimulus,27321729899.44313,0.8321007348131388,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,0.0,1543.0,nan
1,3,stimulus,27321731935.394268,0.8341365080559626,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,0.0,1543.0,nan
1,3,stimulus,27321733967.506382,0.8361797535908408,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,0.0,1543.0,nan
1,3,stimulus,27321736013.576256,0.8382130360987503,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1543.0,0.0,1543.0,nan
1,3,stimulus,27321738050.64473,0.8402499163639732,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1547.0,0.0,1547.0,nan
1,3,stimulus,27321740089.831837,0.842289840860758,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1547.0,4.0,1547.0,nan
1,3,stimulus,27321742131.7152,0.8443308723799419,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1547.0,0.0,1547.0,nan
1,3,stimulus,27321744159.640896,0.8463594501372427,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1549.0,0.0,1549.0,nan
1,3,stimulus,27321746195.608078,0.8483952234091703,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1550.0,2.0,1550.0,nan
1,3,stimulus,27321748236.735916,0.8504495389352087,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1549.0,1.0,1549.0,nan
1,3,stimulus,27321750283.761196,0.8524847586813848,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1549.0,-1.0,1549.0,nan
1,3,stimulus,27321752317.965973,0.8545188714633696,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1550.0,0.0,1550.0,nan
1,3,stimulus,27321754352.006653,0.8565529842162505,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1552.0,1.0,1552.0,nan
1,3,stimulus,27321756400.14652,0.8586001042276621,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1552.0,2.0,1552.0,nan
1,3,stimulus,27321758433.32359,0.8606339402322192,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1552.0,0.0,1552.0,nan
1,3,stimulus,27321760470.47712,0.8626705437491182,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1552.0,0.0,1552.0,nan
1,3,stimulus,27321762501.587578,0.8647135125065688,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1552.0,0.0,1552.0,nan
1,3,stimulus,27321764540.775826,0.8667395995289553,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1556.0,0.0,1556.0,nan
1,3,stimulus,27321766569.82031,0.8687684540345799,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,4.0,1557.0,nan
1,3,stimulus,27321768600.903904,0.8707995225558989,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,1.0,1557.0,nan
1,3,stimulus,27321770631.005825,0.8728294840548187,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1554.0,0.0,1554.0,nan
1,3,stimulus,27321772660.06571,0.8748577850928996,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1554.0,-3.0,1554.0,nan
1,3,stimulus,27321774691.064392,0.8768894070817623,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1554.0,0.0,1554.0,nan
1,3,stimulus,27321776729.083103,0.8789273943693843,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1554.0,0.0,1554.0,nan
1,3,stimulus,27321778761.14144,0.8809587396099232,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1559.0,0.0,1559.0,nan
1,3,stimulus,27321780794.17861,0.8829925756435841,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1559.0,5.0,1559.0,nan
1,3,stimulus,27321782826.33504,0.8850244743807707,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1559.0,0.0,1559.0,nan
1,3,stimulus,27321784871.48834,0.8870688269089442,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1559.0,0.0,1559.0,nan
1,3,stimulus,27321786905.658573,0.8891029396618251,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,0.0,1561.0,nan
1,3,stimulus,27321788937.705402,0.8911348384281155,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1562.0,2.0,1562.0,nan
1,3,stimulus,27321790976.711296,0.8931742094573565,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1563.0,1.0,1563.0,nan
1,3,stimulus,27321792992.07707,0.8951889497111551,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1563.0,1.0,1563.0,nan
1,3,stimulus,27321795022.075527,0.8972194647067226,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,0.0,1561.0,nan
1,3,stimulus,27321797048.97402,0.8992461052257568,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,-2.0,1561.0,nan
1,3,stimulus,27321799079.75454,0.9012771737470757,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,0.0,1557.0,nan
1,3,stimulus,27321801112.77945,0.903310733003309,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,-4.0,1557.0,nan
1,3,stimulus,27321803182.66386,0.9053930002846755,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1556.0,0.0,1556.0,nan
1,3,stimulus,27321805231.65058,0.9074467622849625,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1555.0,-1.0,1555.0,nan
1,3,stimulus,27321807285.59757,0.909485303069232,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1555.0,-1.0,1555.0,nan
1,3,stimulus,27321809320.605618,0.9115194158221129,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1558.0,0.0,1558.0,nan
1,3,stimulus,27321811353.713505,0.9135529750783462,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1558.0,3.0,1558.0,nan
1,3,stimulus,27321813383.879234,0.9155829366063699,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,0.0,1557.0,nan
1,3,stimulus,27321815418.08165,0.917616772610927,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,-1.0,1557.0,nan
1,3,stimulus,27321817460.080017,0.9196578041301109,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,0.0,1557.0,nan
1,3,stimulus,27321819493.118416,0.921691640134668,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,0.0,1557.0,nan
1,3,stimulus,27321821533.156048,0.9237434648966882,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1557.0,0.0,1557.0,nan
1,3,stimulus,27321823567.052925,0.9257767474045977,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,0.0,1561.0,nan
1,3,stimulus,27321825616.011868,0.927825527935056,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,4.0,1561.0,nan
1,3,stimulus,27321827665.07163,0.9298632384452503,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1562.0,0.0,1562.0,nan
1,3,stimulus,27321829702.030792,0.9319001187104732,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1562.0,1.0,1562.0,nan
1,3,stimulus,27321831737.950176,0.9339367222273722,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1562.0,0.0,1562.0,nan
1,3,stimulus,27321833776.891174,0.935975262982538,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,0.0,1561.0,nan
1,3,stimulus,27321835819.893353,0.9380185084883124,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,-1.0,1561.0,nan
1,3,stimulus,27321837851.755486,0.9400509607512504,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1561.0,0.0,1561.0,nan
1,3,stimulus,27321839886.680374,0.9420861805265304,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1558.0,0.0,1558.0,nan
1,3,stimulus,27321841924.646767,0.9441227840434294,15.8,33.8,1465.7925257884456,1523.4100327153762,1581.0275396423069,1558.0,-3.0,1558.0,nan
