block,trial,eyelink_timestamp,psychopy_timestamp,pupil_sample,pupil_running_avg,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,cpu,ram
1,1,13120714323,18.62886931,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120716367,18.63091396,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120718427,18.63297521,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120720488,18.63503452,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120722540,18.63708664,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120724586,18.63913378,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120726634,18.64118285,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120728680,18.64322943,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120730781,18.64533026,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120732822,18.64737214,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120734870,18.64942038,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120736913,18.65146475,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120738987,18.65353735,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120741028,18.65557978,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120743074,18.65762581,1566,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120745116,18.65966742,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120747159,18.66171068,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120749199,18.66375034,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120751246,18.66579665,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120753290,18.66784074,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120755340,18.6698912,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120757393,18.67196131,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120759446,18.67400125,1565,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120761485,18.67604202,1564,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120763528,18.67808584,1564,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120765570,18.68012882,1566,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120767615,18.68217402,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120769663,18.68422227,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120771729,18.68628656,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120773767,18.68832512,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120775810,18.69036755,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120777857,18.69241607,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120779912,18.69446902,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120781959,18.69651671,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120784003,18.69856108,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120786045,18.70060158,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120788106,18.7026631,1568,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120790146,18.70470222,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120792185,18.7067405,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120794243,18.70879815,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120796289,18.71084418,1574,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120798332,18.71288634,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120800395,18.71496309,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120802458,18.71701216,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120804514,18.71906871,1575,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120806558,18.72111169,1574,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120808604,18.72315689,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120810647,18.72519988,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120812695,18.7272603,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120814762,18.72931297,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120816822,18.73137312,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120818870,18.7334197,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120820928,18.73547791,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120822974,18.73752228,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120825021,18.73956997,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120827088,18.7416362,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120829133,18.74368057,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120831180,18.74572604,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120833233,18.74777955,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120835288,18.74983471,1569,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120837362,18.75190758,1577,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120839420,18.75396828,1577,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120841464,18.75600988,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120843514,18.75805868,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120845564,18.7601072,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120847618,18.76216154,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120849671,18.76421448,1578,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120851724,18.7662785,1578,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120853792,18.76833339,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120855841,18.77038191,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120857889,18.7724296,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120859934,18.7744748,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120862010,18.77655017,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120864070,18.77860865,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120866108,18.78064582,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120868150,18.7826877,1571,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120870204,18.78474148,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120872244,18.78678115,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120874315,18.78885291,1572,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120876359,18.7908959,1573,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120878412,18.79296324,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120880480,18.79501785,1576,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120882536,18.79707329,1577,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120884602,18.79913731,1577,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120886645,18.8011814,1575,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120888708,18.80324265,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120890765,18.80529809,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120892816,18.8073491,1570,1546,1639.635266,1669.709677,1699.784089,14.3,28.5
1,1,13120921327,18.83586483,1569,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120923321,18.83785828,1569,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120925372,18.83990874,1581,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120927467,18.84200624,1581,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120929561,18.8440996,1568,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120931609,18.84614757,1560,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120933657,18.84819609,1538,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120935706,18.85025678,1505,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120937775,18.85231305,1408,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120939792,18.8543292,1405,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120941837,18.85637356,1403,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120943881,18.85841793,954,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120945929,18.86046452,640,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120947970,18.86250529,437,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120950012,18.86454744,328,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120952058,18.86659375,232,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120954141,18.8686777,176,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120956214,18.87074863,176,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120958258,18.87279273,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120960304,18.87483876,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120962371,18.8769061,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120964406,18.87895102,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120966467,18.88100259,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120968519,18.88305387,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120970586,18.88511983,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120972639,18.88717222,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120974706,18.88925119,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120976767,18.89129805,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120978810,18.89334131,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120980816,18.89534721,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120982867,18.89739739,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120984912,18.89944259,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120986960,18.90149028,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120989032,18.9035615,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120991077,18.90560697,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120993133,18.90766241,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120995221,18.90974968,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120997273,18.9118018,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13120999325,18.91385309,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121001370,18.91589746,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121003433,18.91796507,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121005538,18.92007088,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121007584,18.92211719,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121009627,18.92416156,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121011682,18.92621838,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121013744,18.92827908,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121015783,18.93031847,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121017826,18.93236284,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121019884,18.93442104,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121021932,18.93646901,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121023982,18.93851836,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121026025,18.94056245,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121028078,18.94261457,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121030125,18.94466199,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121032168,18.94670442,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121034211,18.94874824,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121036256,18.9507926,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121038315,18.95285164,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121040358,18.95489463,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121042406,18.95695505,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121044471,18.95900827,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121046520,18.96105707,0,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121048567,18.96310393,167,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121050632,18.96516906,167,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121052678,18.96721453,264,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121054746,18.96928104,308,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121056795,18.97132929,354,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121058839,18.97337338,396,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121060883,18.97541637,482,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121062928,18.97746212,857,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121064975,18.97950843,905,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121067017,18.9815492,985,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121069062,18.98359468,1054,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121071118,18.98565011,1079,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121073167,18.98769891,1190,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121075209,18.98974107,1252,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121077251,18.99178267,1301,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121079295,18.99382538,1398,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121081342,18.99587279,1447,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121083394,18.99792713,1492,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121085442,18.99997399,1509,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121087490,19.00202168,1509,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121089542,19.00407213,1438,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121091587,19.00611733,1438,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121093628,19.00815811,1434,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121095683,19.01021548,1427,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121097726,19.0122712,1418,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121099780,19.01431391,1415,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121101822,19.01635689,1408,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121103876,19.01841067,1399,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121105917,19.02045255,1397,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121107959,19.02249471,1394,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121110001,19.02453742,1379,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121112047,19.02658345,1379,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121114087,19.02862366,1373,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121116127,19.03066333,1373,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121118174,19.03271047,1373,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121120228,19.0347648,1373,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121122270,19.03680668,1371,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121124318,19.03885492,1371,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121126358,19.04089348,1371,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121128399,19.04293453,1372,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121130456,19.04499273,1372,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121132501,19.04703738,1372,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121134540,19.04907621,1371,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121136582,19.05111809,1371,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121138640,19.05317575,1383,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121140683,19.05521901,1383,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121142732,19.05727832,1383,1570,1639.635266,1669.709677,1699.784089,18.5,28.5
1,1,13121171347,19.08587459,1446,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121173313,19.08784119,1448,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121175361,19.08988805,1455,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121177408,19.09194792,1455,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121179511,19.09403906,1466,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121181565,19.09609201,1466,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121183613,19.0981397,1475,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121185673,19.10019874,1476,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121187663,19.10218859,1477,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121189777,19.10430104,1485,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121191827,19.10635039,1485,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121193886,19.10841025,1485,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121195957,19.11047953,1486,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121198000,19.11252279,1489,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121200041,19.11456329,1494,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121202081,19.11660268,1504,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121204189,19.11871042,1504,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121206245,19.12076614,1504,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121208293,19.12281328,1513,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121210332,19.12485183,1516,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121212397,19.12691862,1514,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121214428,19.12895912,1514,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121216480,19.13100072,1515,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121218524,19.13304536,1520,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121220585,19.13510606,1520,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121222647,19.13716676,1521,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121224698,19.13921805,1522,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121226747,19.14127764,1530,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121228808,19.14332588,1531,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121230807,19.14532486,1531,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121232854,19.14737172,1531,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121234897,19.14941443,1535,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121236971,19.15148897,1538,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121239041,19.15355797,1547,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121241086,19.15560234,1547,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121243133,19.15765003,1546,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121245178,19.15969495,1546,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121247224,19.16173932,1548,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121249266,19.1637812,1548,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121251315,19.16583055,1554,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121253372,19.16788793,1554,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121255418,19.16993313,1550,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121257473,19.17198995,1550,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121259517,19.17403377,1552,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121261562,19.17607758,1558,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121263606,19.17812223,1558,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121265654,19.18016937,1559,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121267703,19.18221816,1560,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121269744,19.18426004,1561,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121271808,19.18632268,1563,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121273851,19.18836483,1566,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121275893,19.19040616,1566,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121277934,19.19244748,1566,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121279981,19.19449407,1566,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121282030,19.19654259,1568,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121284070,19.19858281,1575,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121286113,19.20062552,1575,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121288165,19.20267763,1575,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121290204,19.20471647,1575,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121292245,19.20675779,1574,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121294287,19.20879967,1573,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121296327,19.21083934,1573,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121298377,19.21288924,1574,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121300441,19.21496433,1574,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121302497,19.21700981,1578,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121304556,19.21906884,1578,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121306599,19.22111211,1578,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121308643,19.22315537,1578,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121310690,19.22520195,1582,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121312748,19.22725961,1584,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121314806,19.22931671,1584,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121316847,19.23135776,1579,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121318889,19.23339853,1579,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121320941,19.23545037,1579,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121322989,19.23749806,1579,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121325029,19.23953828,1584,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121327075,19.24158514,1584,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121329113,19.24362287,1587,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121331155,19.24566419,1587,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121333196,19.24770579,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121335235,19.2497438,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121337274,19.25178263,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121339320,19.25382811,1586,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121341359,19.25586777,1586,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121343403,19.25792432,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121345454,19.25996315,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121347493,19.26200143,1589,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121349536,19.26404442,1589,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121351576,19.26608519,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121353627,19.26813537,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121355667,19.27017476,1590,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121357716,19.27222384,1590,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121359771,19.27427761,1591,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121361809,19.27631562,1592,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121363847,19.27835335,1593,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121365887,19.28039384,1599,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121367927,19.28243378,1599,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121369967,19.28447455,1599,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121372031,19.28653968,1596,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
1,1,13121374067,19.28857768,1597,1301,1639.635266,1669.709677,1699.784089,16.2,28.5
