block,trial,eyelink_timestamp,psychopy_timestamp,new_pupil_sample,pupil_running_avg,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_area_velocity,cpu,ram
1,1,3647231998.758324,17.90427639954578,1477.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1477.0,1.477,23.7,25.5
1,1,3647243001.715427,17.91528040693811,1477.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1477.0,1.477,23.7,25.5
1,1,3647254018.963456,17.926296868252393,1470.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1470.0,1.47,23.7,25.5
1,1,3647265201.168313,17.937477444567776,1465.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1465.0,1.465,23.7,25.5
1,1,3647276196.0180445,17.94847591688449,1470.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1470.0,1.47,23.7,25.5
1,1,3647287211.730217,17.95949237820605,1472.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1472.0,1.472,23.7,25.5
1,1,3647298212.377798,17.970490573767165,1469.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1469.0,1.469,23.7,25.5
1,1,3647309250.2560663,17.981534433711204,1471.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1471.0,1.471,23.7,25.5
1,1,3647320256.958377,17.99254010162258,1468.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1468.0,1.468,23.7,25.5
1,1,3647331266.699537,18.003549090586603,1469.0,1503.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1469.0,1.469,23.7,25.5
1,1,3647366401.211255,18.038682984071784,1474.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1474.0,1.474,26.7,25.5
1,1,3647377423.810444,18.049704703706084,1474.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1474.0,1.474,26.7,25.5
1,1,3647388447.4937487,18.060725039576937,1477.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1477.0,1.477,26.7,25.5
1,1,3647399462.8497505,18.07174205440242,1477.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1477.0,1.477,26.7,25.5
1,1,3647410662.9694247,18.08294864556956,1474.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1474.0,1.474,26.7,25.5
1,1,3647421988.0632534,18.0942703663095,1478.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1478.0,1.478,26.7,25.5
1,1,3647433234.418058,18.105514042486902,1477.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1477.0,1.477,26.7,25.5
1,1,3647444491.7420597,18.116773770387226,1480.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1480.0,1.48,26.7,25.5
1,1,3647455706.0576677,18.12798285234021,1485.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1485.0,1.485,26.7,25.5
1,1,3647466912.856848,18.139186399210303,1485.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1485.0,1.485,26.7,25.5
1,1,3647478029.465459,18.15029640330613,1483.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1483.0,1.483,26.7,25.5
1,1,3647489078.3461604,18.161340263250167,1484.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1484.0,1.484,26.7,25.5
1,1,3647500125.3534904,18.17238163240836,1489.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1489.0,1.489,26.7,25.5
1,1,3647511165.921766,18.18341801999486,1489.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1489.0,1.489,26.7,25.5
1,1,3647522227.042724,18.194473226838454,1496.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1496.0,1.496,26.7,25.5
1,1,3647533271.0046816,18.205514042485447,1495.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1495.0,1.495,26.7,25.5
1,1,3647544270.788584,18.21651362182456,1495.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1495.0,1.495,26.7,25.5
1,1,3647555279.382244,18.227521780521784,1497.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1497.0,1.497,26.7,25.5
1,1,3647566306.3764668,18.238547928223852,1499.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1499.0,1.499,26.7,25.5
1,1,3647577342.1389985,18.24958293203963,1500.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1500.0,1.5,26.7,25.5
1,1,3647588351.834531,18.26059247451485,1501.0,1469.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1501.0,1.501,26.7,25.5
1,1,3647624778.677239,18.297020468715345,1505.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1505.0,1.505,27.0,25.5
1,1,3647635785.7220173,18.308027797153045,1506.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1506.0,1.506,27.0,25.5
1,1,3647646798.4850907,18.319039000147313,1511.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1511.0,1.511,27.0,25.5
1,1,3647657824.972416,18.330064871086506,1511.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1511.0,1.511,27.0,25.5
1,1,3647668863.517775,18.341097660879313,1513.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1513.0,1.513,27.0,25.5
1,1,3647679870.7234993,18.35210111476772,1512.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1512.0,1.512,27.0,25.5
1,1,3647690890.5791516,18.363120343616174,1510.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1510.0,1.51,27.0,25.5
1,1,3647701904.5212255,18.374137081686058,1514.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1514.0,1.514,27.0,25.5
1,1,3647712902.684586,18.38513804478862,1516.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1516.0,1.516,27.0,25.5
1,1,3647723902.2535496,18.396138454387255,1510.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1510.0,1.51,27.0,25.5
1,1,3647734899.9426346,18.407134712673724,1520.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1520.0,1.52,27.0,25.5
1,1,3647745897.227648,18.418129863952345,1513.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1513.0,1.513,27.0,25.5
1,1,3647756897.0360165,18.429127229253936,1518.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1518.0,1.518,27.0,25.5
1,1,3647767930.091226,18.44016444709996,1517.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1517.0,1.517,27.0,25.5
1,1,3647778930.025467,18.451165410209796,1517.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1517.0,1.517,27.0,25.5
1,1,3647789960.009056,18.462192941675312,1518.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1518.0,1.518,27.0,25.5
1,1,3647800983.900622,18.47322102664475,1525.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1525.0,1.525,27.0,25.5
1,1,3647812003.662416,18.48424080901168,1519.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1519.0,1.519,27.0,25.5
1,1,3647823023.5364776,18.495260868119658,1520.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1520.0,1.52,27.0,25.5
1,1,3647834061.158389,18.506297809217358,1521.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1521.0,1.521,27.0,25.5
1,1,3647845081.300897,18.517317038073088,1521.0,1500.0,582.8361459759547,1254.7721774193549,1926.708208862755,1521.0,1.521,27.0,25.5
1,1,3647874826.3068814,18.547059214244655,1525.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1525.0,1.525,23.5,25.5
1,1,3647885837.838871,18.55807207775797,1521.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1521.0,1.521,23.5,25.5
1,1,3647897028.7580876,18.56926593825483,1516.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1516.0,1.516,23.5,25.5
1,1,3647908036.236613,18.58027382020373,1519.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1519.0,1.519,23.5,25.5
1,1,3647919036.265175,18.59127146226092,1519.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1519.0,1.519,23.5,25.5
1,1,3647930030.695057,18.602266336776665,1517.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1517.0,1.517,23.5,25.5
1,1,3647941039.107841,18.613274495481164,1517.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1517.0,1.517,23.5,25.5
1,1,3647952062.816596,18.62430202694668,1513.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1513.0,1.513,23.5,25.5
1,1,3647963064.1571097,18.63530658785021,1512.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1512.0,1.512,23.5,25.5
1,1,3647974119.828942,18.646363178464526,1509.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1509.0,1.509,23.5,25.5
1,1,3647985122.8288975,18.65736524858221,1511.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1511.0,1.511,23.5,25.5
1,1,3647996134.0857315,18.668375621316954,1509.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1509.0,1.509,23.5,25.5
1,1,3648007228.9876494,18.679468466674734,1503.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1503.0,1.503,23.5,25.5
1,1,3648018239.9576545,18.690477732394356,1494.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1494.0,1.494,23.5,25.5
1,1,3648029245.3492317,18.701481463031087,1499.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1499.0,1.499,23.5,25.5
1,1,3648040246.9444485,18.712481595874124,1495.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1495.0,1.495,23.5,25.5
1,1,3648051250.3169246,18.723482835732284,1494.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1494.0,1.494,23.5,25.5
1,1,3648062265.153256,18.7344962527568,1493.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1493.0,1.493,23.5,25.5
1,1,3648073269.973617,18.745502197423775,1491.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1491.0,1.491,23.5,25.5
1,1,3648084272.4040074,18.75650897235755,1482.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1482.0,1.482,23.5,25.5
1,1,3648095299.8083572,18.76753788759379,1481.0,1520.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1481.0,1.481,23.5,25.5
1,1,3648124805.564321,18.79704039498756,1472.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1472.0,1.472,32.0,25.5
1,1,3648135811.6595545,18.808048830440384,1461.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1461.0,1.461,32.0,25.5
1,1,3648146815.892471,18.819057819404406,1465.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1465.0,1.465,32.0,25.5
1,1,3648157849.6357994,18.8300986350514,1466.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1466.0,1.466,32.0,25.5
1,1,3648168876.5841403,18.841121738456422,1464.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1464.0,1.464,32.0,25.5
1,1,3648179867.4844613,18.85211522920872,1463.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1463.0,1.463,32.0,25.5
1,1,3648190879.4558406,18.86312643220299,1463.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1463.0,1.463,32.0,25.5
1,1,3648201887.022589,18.874130162846996,1460.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1460.0,1.46,32.0,25.5
1,1,3648212896.503959,18.88513527725445,1458.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1458.0,1.458,32.0,25.5
1,1,3648223911.3630137,18.89614454297407,1455.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1455.0,1.455,32.0,25.5
1,1,3648234908.0130134,18.90713720345957,1460.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1460.0,1.46,32.0,25.5
1,1,3648245926.6770015,18.918150343728485,1455.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1455.0,1.455,32.0,25.5
1,1,3648256937.0230026,18.929159332692507,1454.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1454.0,1.454,32.0,25.5
1,1,3648267960.615069,18.94017883829656,1460.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1460.0,1.46,32.0,25.5
1,1,3648278960.778185,18.951176480361028,1461.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1461.0,1.461,32.0,25.5
1,1,3648289970.588116,18.962182701783604,1457.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1457.0,1.457,32.0,25.5
1,1,3648300972.205679,18.97318117410032,1459.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1459.0,1.459,32.0,25.5
1,1,3648311996.2406034,18.98420178672677,1461.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1461.0,1.461,32.0,25.5
1,1,3648323043.3574233,18.995255609799642,1458.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1458.0,1.458,32.0,25.5
1,1,3648334068.4149017,19.00628092723491,1459.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1459.0,1.459,32.0,25.5
1,1,3648345076.464761,19.017287702168687,1451.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1451.0,1.451,32.0,25.5
1,1,3648356070.303565,19.028295860873186,1455.0,1484.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1455.0,1.455,32.0,25.5
1,1,3648391448.5304265,19.063685198103485,1452.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1452.0,1.452,25.0,25.5
1,1,3648402473.0342674,19.07470968527923,1457.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1457.0,1.457,25.0,25.5
1,1,3648413479.261126,19.08571230890084,1452.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1452.0,1.452,25.0,25.5
1,1,3648424510.888857,19.096741777648276,1449.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1449.0,1.449,25.0,25.5
1,1,3648435536.7686515,19.1077643275421,1451.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1451.0,1.451,25.0,25.5
1,1,3648446567.3620143,19.118797117334907,1449.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1449.0,1.449,25.0,25.5
1,1,3648457601.1772785,19.1298235417853,1447.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1447.0,1.447,25.0,25.5
1,1,3648468615.435423,19.140834744779568,1450.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1450.0,1.45,25.0,25.5
1,1,3648479631.630547,19.151847885048483,1447.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1447.0,1.447,25.0,25.5
1,1,3648490634.3182063,19.162846634120797,1448.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1448.0,1.448,25.0,25.5
1,1,3648501646.719177,19.173858113870665,1444.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1444.0,1.444,25.0,25.5
1,1,3648512807.413599,19.185020701188478,1446.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1446.0,1.446,25.0,25.5
1,1,3648523805.809244,19.196019727009116,1444.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1444.0,1.444,25.0,25.5
1,1,3648534799.817557,19.20701211074629,1441.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1441.0,1.441,25.0,25.5
1,1,3648545798.6135116,19.218011413329805,1439.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,25.0,25.5
1,1,3648556800.7394037,19.229013760203088,1440.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1440.0,1.44,25.0,25.5
1,1,3648567806.143049,19.240018321099342,1440.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1440.0,1.44,25.0,25.5
1,1,3648578801.355863,19.251013195622363,1437.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,25.0,25.5
1,1,3648589811.8526134,19.262023845105432,1438.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,25.0,25.5
1,1,3648600814.708468,19.273024808207992,1438.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,25.0,25.5
1,1,3648611808.0118985,19.284018022211967,1434.0,1455.0,582.8361459759547,1254.7721774193549,1926.708208862755,1434.0,1.434,25.0,25.5
1,1,3648641458.283072,19.313667209105915,1437.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,31.4,25.5
1,1,3648652476.9346004,19.3246836704202,1439.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,31.4,25.5
1,1,3648663493.268601,19.335697640955914,1436.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1436.0,1.436,31.4,25.5
1,1,3648674545.072665,19.34674648246437,1433.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1433.0,1.433,31.4,25.5
1,1,3648685565.813289,19.357764050793776,1435.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1435.0,1.435,31.4,25.5
1,1,3648696572.8546863,19.36876971871243,1434.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1434.0,1.434,31.4,25.5
1,1,3648707607.894195,19.379804445772606,1437.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,31.4,25.5
1,1,3648718907.6332397,19.391105409988086,1439.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,31.4,25.5
1,1,3648730180.0122066,19.402376484787965,1437.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,31.4,25.5
1,1,3648741325.2930675,19.41352025284141,1438.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,31.4,25.5
1,1,3648752653.9741707,19.424856364785228,1437.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,31.4,25.5
1,1,3648763891.2356358,19.43609671991726,1438.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,31.4,25.5
1,1,3648775119.9248476,19.44732572814246,1436.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1436.0,1.436,31.4,25.5
1,1,3648786223.135463,19.458432411192916,1438.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,31.4,25.5
1,1,3648797271.719907,19.46948485050234,1439.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,31.4,25.5
1,1,3648808313.048074,19.480527049920056,1437.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,31.4,25.5
1,1,3648819340.305527,19.49156150023191,1439.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,31.4,25.5
1,1,3648830365.7435036,19.50258986195695,1440.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1440.0,1.44,31.4,25.5
1,1,3648841436.637361,19.513661397279066,1440.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1440.0,1.44,31.4,25.5
1,1,3648852427.3818755,19.52465931608458,1435.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1435.0,1.435,31.4,25.5
1,1,3648863435.253798,19.535668858559802,1433.0,1436.6666666666667,582.8361459759547,1254.7721774193549,1926.708208862755,1433.0,1.433,31.4,25.5
1,1,3648899761.7335362,19.572001095948508,1434.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1434.0,1.434,19.7,25.5
1,1,3648910763.4885483,19.583002889310592,1431.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1431.0,1.431,19.7,25.5
1,1,3648921772.3620324,19.594009387488768,1437.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,19.7,25.5
1,1,3648932771.8371205,19.605006752797635,1437.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1437.0,1.437,19.7,25.5
1,1,3648943777.5922637,19.616007715900196,1439.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,19.7,25.5
1,1,3648954779.1492934,19.62700591146131,1433.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1433.0,1.433,19.7,25.5
1,1,3648965800.867923,19.638027631102887,1433.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1433.0,1.433,19.7,25.5
1,1,3648976819.4019375,19.649047966966464,1430.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1430.0,1.43,19.7,25.5
1,1,3648987836.0538697,19.660064705036348,1429.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1429.0,1.429,19.7,25.5
1,1,3648998926.838071,19.671157273645804,1427.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1427.0,1.427,19.7,25.5
1,1,3649009949.6803718,19.682182867836673,1429.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1429.0,1.429,19.7,25.5
1,1,3649021004.368116,19.693235307146097,1428.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1428.0,1.428,19.7,25.5
1,1,3649032014.3390265,19.704241805324273,1427.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1427.0,1.427,19.7,25.5
1,1,3649043039.493616,19.71526297145465,1428.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1428.0,1.428,19.7,25.5
1,1,3649054049.594171,19.726268916121626,1424.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1424.0,1.424,19.7,25.5
1,1,3649065053.071707,19.737276521314925,1423.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,19.7,25.5
1,1,3649076060.0084267,19.748281358974054,1427.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1427.0,1.427,19.7,25.5
1,1,3649087064.9036293,19.759282045321015,1424.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1424.0,1.424,19.7,25.5
1,1,3649098070.4942794,19.770290480781114,1426.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1426.0,1.426,19.7,25.5
1,1,3649109081.587678,19.781300853508583,1421.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1421.0,1.421,19.7,25.5
1,1,3649120089.279009,19.792305137656513,1423.0,1436.0,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,19.7,25.5
1,1,3649158554.9559517,19.830775298069057,1423.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,31.6,25.5
1,1,3649169809.46298,19.842028383871366,1417.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1417.0,1.417,31.6,25.5
1,1,3649180814.1583834,19.853028239958803,1422.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1422.0,1.422,31.6,25.5
1,1,3649191804.7255754,19.864016195635486,1423.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,31.6,25.5
1,1,3649202803.5883627,19.875013007433154,1421.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1421.0,1.421,31.6,25.5
1,1,3649213816.9679976,19.8860228266567,1423.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,31.6,25.5
1,1,3649224816.847231,19.89702019195829,1423.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1423.0,1.423,31.6,25.5
1,1,3649235837.5644093,19.908036376516975,1424.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1424.0,1.424,31.6,25.5
1,1,3649246890.386604,19.919086601796153,1426.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1426.0,1.426,31.6,25.5
1,1,3649257928.0091567,19.9301252034129,1429.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1429.0,1.429,31.6,25.5
1,1,3649268948.52752,19.94114166473446,1432.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1432.0,1.432,31.6,25.5
1,1,3649279943.898344,19.952141244066297,1431.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1431.0,1.431,31.6,25.5
1,1,3649290956.917924,19.963156044861535,1433.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1433.0,1.433,31.6,25.5
1,1,3649301957.6986756,19.974155624193372,1431.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1431.0,1.431,31.6,25.5
1,1,3649312958.7718763,19.98515575703641,1432.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1432.0,1.432,31.6,25.5
1,1,3649324000.952766,19.99619491215708,1436.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1436.0,1.436,31.6,25.5
1,1,3649335003.177586,20.007195045000117,1436.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1436.0,1.436,31.6,25.5
1,1,3649346008.085788,20.01820098967437,1439.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1439.0,1.439,31.6,25.5
1,1,3649357067.759838,20.029257026777486,1438.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1438.0,1.438,31.6,25.5
1,1,3649368107.986739,20.040294521386386,1443.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1443.0,1.443,31.6,25.5
1,1,3649379127.744602,20.051313196730916,1443.0,1423.3333333333333,582.8361459759547,1254.7721774193549,1926.708208862755,1443.0,1.443,31.6,25.5
1,2,3654432131.3243604,0.23032114509260282,1004.0,NaN,582.8361459759547,1254.7721774193549,1926.708208862755,1004.0,NaN,34.5,25.4
1,2,3654445147.7122965,0.24334296436427394,1006.0,NaN,582.8361459759547,1254.7721774193549,1926.708208862755,1006.0,1.006,34.5,25.4
1,2,3654456180.579384,0.25437575415708125,1004.0,NaN,582.8361459759547,1254.7721774193549,1926.708208862755,1004.0,1.004,34.5,25.4
1,2,3654467188.617493,0.26538585012895055,1000.0,NaN,582.8361459759547,1254.7721774193549,1926.708208862755,1000.0,1.0,34.5,25.4
1,2,3654558794.0785713,0.35697862353845267,1010.0,1003.3333333333334,582.8361459759547,1254.7721774193549,1926.708208862755,1010.0,1.01,30.5,25.4
1,2,3654569844.3484735,0.3680246975054615,1010.0,1003.3333333333334,582.8361459759547,1254.7721774193549,1926.708208862755,1010.0,1.01,30.5,25.4
