participant,session,code,expName,date,os,gpu,heap.used,heap.limit,browser,isWebcamUsed,WebcamMessage,WebcamDevice,webcamSize.px,luminance,isWindowSuccess,monitorSize.px,windowSize.px,diagonalSize.in,devicePixelRatio,isPageVisible,isFullscreen,scaling,gpuFullName,gpuType,browserFullName,browserBrand,browserVersion,osFullName,osBrand,osVersion
5165,4,J26,dotprobe_js,2019-03-04 05:38:00,Mac OS X 10.13.6,Intel(R) HD Graphics 6000,29.819472MB,2181.03808MB,Chrome 72,True,Success,FaceTime,1280x720,0.2,True,1440x900,1440x900,17.69,1,True,True,1,Intel HD Graphics 6000,integrated,Chrome 72,Chrome,72,Mac OS X 10.13.6,macOS,10.13.6
5176,0,V26,dotprobe_js,2019-03-08 23:16:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),22.50244MB,2181.03808MB,Chrome 72,True,Success,Integrated,1280x720,0.4666666666666667,True,1280x1024,1280x1024,17.07,1,True,True,0.8642857142857143,Intel HD Graphics 530,integrated,Chrome 72,Chrome,72,Windows 10,Microsoft Windows,10
5326,0,S06,dotprobe_js,2019-03-15 01:45:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),22.586672MB,2181.03808MB,Chrome 72,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 72,Chrome,72,Windows 8.1,Microsoft Windows,8.1
5326,1,S06,dotprobe_js,2019-03-17 23:40:00,Windows 10,ANGLE (Intel(R) UHD Graphics 620 Direct3D11 vs_5_0 ps_5_0),-1,-1,Opera 58,True,Success,Integrated,1280x720,0.4823529411764706,True,1920x1080,1280x720,10.2,1.5,True,True,0.8857142857142857,Intel UHD Graphics 620,integrated,Opera 58,,Opera 58,Windows 10,Microsoft Windows,10
5326,2,S06,dotprobe_js,2019-03-19 23:03:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),22.867008MB,2181.03808MB,Chrome 72,True,Success,C922,1280x720,0.5098039215686274,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 72,Chrome,72,Windows 8.1,Microsoft Windows,8.1
5326,3,S06,dotprobe_js,2019-03-20 23:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.764494MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5333333333333333,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5326,4,S06,dotprobe_js,2019-03-25 23:12:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.846453MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5294117647058824,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
5342,0,B30,dotprobe_js,2019-04-02 21:49:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),28.737782MB,2181.03808MB,Chrome 73,True,Success,Integrated,1280x720,0.4941176470588236,True,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 73,Chrome,73,Windows 10,Microsoft Windows,10
5342,10,B30,dotprobe_js,2019-04-16 20:28:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),30.488437MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5647058823529412,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5342,11,B30,dotprobe_js,2019-04-17 22:32:00,Mac OS X 10.14.4,Intel Iris Pro OpenGL Engine,38.470827MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.4666666666666667,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.4,macOS,10.14.4
5342,12,B30,dotprobe_js,2019-04-18 22:56:00,Mac OS X 10.14.4,Intel Iris Pro OpenGL Engine,38.339745MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.18823529411764706,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.4,macOS,10.14.4
5342,13,B30,dotprobe_js,2019-04-19 19:39:00,Mac OS X 10.14.4,Intel Iris Pro OpenGL Engine,31.415067MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.4862745098039216,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.4,macOS,10.14.4
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
,,,,NaT,,,,,,,,,,,,,,,,,,,nan,integrated,nan,,nan,nan,,n
5342,16,B30,dotprobe_js,2019-04-24 19:56:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.342593MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5529411764705883,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5342,17,B30,dotprobe_js,2019-04-25 17:56:00,Mac OS X 10.14.4,Intel Iris Pro OpenGL Engine,33.398867MB,2197.815296MB,Chrome 74,True,Success,FaceTime,1280x720,0.6784313725490196,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 74,Chrome,74,Mac OS X 10.14.4,macOS,10.14.4
5342,18,B30,dotprobe_js,2019-04-27 00:37:00,Mac OS X 10.14.4,Intel Iris Pro OpenGL Engine,24.761908MB,2197.815296MB,Chrome 74,True,Success,FaceTime,1280x720,0.05882352941176471,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 74,Chrome,74,Mac OS X 10.14.4,macOS,10.14.4
5342,19,B30,dotprobe_js,2019-04-29 20:01:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26.625655MB,2197.815296MB,Chrome 74,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 74,Chrome,74,Windows 8.1,Microsoft Windows,8.1
5342,1,B30,dotprobe_js,2019-04-03 20:04:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26.824652MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5725490196078431,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5342,2,B30,dotprobe_js,2019-04-04 21:43:00,Mac OS X 10.14.3,Intel Iris Pro OpenGL Engine,38.15641MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.3137254901960784,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.3,macOS,10.14.3
5342,3,B30,dotprobe_js,2019-04-05 18:21:00,Mac OS X 10.14.3,Intel Iris Pro OpenGL Engine,31.555734MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.05882352941176471,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.3,macOS,10.14.3
5342,4,B30,dotprobe_js,2019-04-08 21:51:00,Mac OS X 10.14.3,Intel Iris Pro OpenGL Engine,27.600257MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.30980392156862746,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.3,macOS,10.14.3
5342,5,B30,dotprobe_js,2019-04-09 20:32:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),30.210857MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5568627450980392,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5342,6,B30,dotprobe_js,2019-04-10 21:54:00,Mac OS X 10.14.3,Intel Iris Pro OpenGL Engine,38.366587MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.18823529411764706,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.3,macOS,10.14.3
5342,7,B30,dotprobe_js,2019-04-11 20:00:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.916694MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5843137254901961,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5342,8,B30,dotprobe_js,2019-04-13 01:10:00,Windows 10,ANGLE (Intel(R) HD Graphics 630 Direct3D11 vs_5_0 ps_5_0),25.032978MB,2181.03808MB,Chrome 73,True,Success,Integrated,1280x720,0.3882352941176471,True,1920x1080,1536x864,14.69,1.25,True,True,1,Intel HD Graphics 630,integrated,Chrome 73,Chrome,73,Windows 10,Microsoft Windows,10
5342,9,B30,dotprobe_js,2019-04-14 00:06:00,Mac OS X 10.14.3,Intel Iris Pro OpenGL Engine,39.196614MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.2235294117647059,True,2880x1800,1440x900,8.84,2,True,True,1,Intel Iris Pro,integrated,Chrome 73,Chrome,73,Mac OS X 10.14.3,macOS,10.14.3
5387,0,H37,dotprobe_js,2019-04-11 14:42:00,Mac OS X 10.11.6,Google SwiftShader,22.759144MB,2181.03808MB,Chrome 72,True,Success,FaceTime,1280x720,0.4980392156862745,True,1280x800,1280x800,15.72,1,True,True,0.9142857142857144,Google SwiftShader,integrated,Chrome 72,Chrome,72,Mac OS X 10.11.6,macOS,10.11.6
5387,10,H37,dotprobe_js,2019-04-25 19:24:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),29.936124MB,2197.815296MB,Chrome 74,True,Success,C922,1280x720,0.5647058823529412,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 74,Chrome,74,Windows 8.1,Microsoft Windows,8.1
5387,11,H37,dotprobe_js,2019-04-30 04:24:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.5098039215686274,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,12,H37,dotprobe_js,2019-04-30 13:03:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),26.720216MB,2197.815296MB,Chrome 74,True,Success,C922,1280x720,0.5411764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 74,Chrome,74,Windows 8.1,Microsoft Windows,8.1
5387,13,H37,dotprobe_js,2019-05-02 04:34:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.2784313725490196,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,14,H37,dotprobe_js,2019-05-02 20:12:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.815536MB,2197.815296MB,Chrome 74,True,Success,C922,1280x720,0.5333333333333333,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 74,Chrome,74,Windows 8.1,Microsoft Windows,8.1
5387,15,H37,dotprobe_js,2019-05-07 02:27:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.4549019607843137,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,1,H37,dotprobe_js,2019-04-12 12:56:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.004097MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5450980392156862,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5387,2,H37,dotprobe_js,2019-04-15 00:45:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.5098039215686274,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,3,H37,dotprobe_js,2019-04-16 04:19:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.4549019607843137,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,4,H37,dotprobe_js,2019-04-16 20:22:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.994601MB,2181.03808MB,Chrome 73,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5387,5,H37,dotprobe_js,2019-04-17 20:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.367218MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5411764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5387,6,H37,dotprobe_js,2019-04-20 03:31:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.3803921568627451,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,7,H37,dotprobe_js,2019-04-23 04:53:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.4509803921568628,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
5387,8,H37,dotprobe_js,2019-04-23 20:05:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),32.231004MB,2181.03808MB,Chrome 73,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5387,9,H37,dotprobe_js,2019-04-25 02:46:00,Mac OS X 10.11,Intel HD Graphics 5000 OpenGL Engine,-1,-1,Firefox 63,True,Success,FaceTime,1280x720,0.4392156862745098,True,1280x800,1280x800,15.72,1,True,True,0.8871428571428571,Intel HD Graphics 5000,integrated,Firefox 63,Firefox,63,Mac OS X 10.11,macOS,10.11
53,0,R39,dotprobe_js,2017-10-14 00:14:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,26MB,2190MB,Chrome 59,True,Success,FaceTime,0x0,0.392156862745098,True,2560x1440,2560x1440,30.6,1,True,True,0.8907142857142857,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,10,R39,dotprobe_js,2017-10-26 20:43:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,26MB,2190MB,Chrome 59,True,Success,FaceTime,0x0,0.4,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,11,R39,dotprobe_js,2017-10-27 21:15:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),37.3MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4666666666666667,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,12,R39,dotprobe_js,2017-10-30 19:17:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),21.7MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4862745098039216,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,13,R39,dotprobe_js,2017-10-31 16:34:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,26MB,2190MB,Chrome 59,True,Success,FaceTime,1280x720,0.4274509803921568,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,14,R39,dotprobe_js,2017-11-01 21:45:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),21.7MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.396078431372549,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,15,R39,dotprobe_js,2017-11-02 18:34:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 61,True,Success,C922,1280x720,0.5215686274509804,False,1920x1080,1920x1080,22.95,1,True,True,0.7178571428571429,Intel HD Graphics 4600,integrated,Chrome 61,Chrome,61,Windows 8.1,Microsoft Windows,8.1
53,16,R39,dotprobe_js,2017-11-03 22:59:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),20.5MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4392156862745098,True,1366x768,1366x768,16.32,1,True,True,0.9771428571428572,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,17,R39,dotprobe_js,2017-11-06 22:00:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),21.7MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4705882352941176,True,1366x768,1366x768,16.32,1,True,True,0.9771428571428572,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,18,R39,dotprobe_js,2017-11-07 17:40:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),27.6MB,2190MB,Chrome 61,True,Success,C922,1280x720,0.5568627450980392,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 61,Chrome,61,Windows 8.1,Microsoft Windows,8.1
53,19,R39,dotprobe_js,2017-11-08 20:27:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),35.1MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4274509803921568,True,1366x768,1366x768,16.32,1,True,True,0.9628571428571427,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,1,R39,dotprobe_js,2017-10-16 02:51:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4431372549019608,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,2,R39,dotprobe_js,2017-10-16 20:25:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),26MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4549019607843137,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,3,R39,dotprobe_js,2017-10-17 17:01:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,27.6MB,2190MB,Chrome 59,True,Success,FaceTime,0x0,0.4705882352941176,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,4,R39,dotprobe_js,2017-10-18 20:06:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),29.4MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4862745098039216,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,5,R39,dotprobe_js,2017-10-19 20:02:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,27.6MB,2190MB,Chrome 59,True,Success,FaceTime,0x0,0.4588235294117647,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,6,R39,dotprobe_js,2017-10-21 02:07:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),21.7MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.26666666666666666,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,7,R39,dotprobe_js,2017-10-23 19:50:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),20.5MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.5098039215686274,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
53,8,R39,dotprobe_js,2017-10-24 16:31:00,Mac OS X 10.9.5,NVIDIA GeForce GTX 780M OpenGL Engine,27.6MB,2190MB,Chrome 59,True,Success,FaceTime,1280x720,0.4274509803921568,True,2560x1440,2560x1440,30.6,1,True,True,1,NVIDIA GeForce GTX 780M,dedicated,Chrome 59,Chrome,59,Mac OS X 10.9.5,macOS,10.9.5
53,9,R39,dotprobe_js,2017-10-25 19:10:00,Windows 10,ANGLE (Intel(R) HD Graphics 5500 Direct3D11 vs_5_0 ps_5_0),23.1MB,2190MB,Chrome 61,True,Success,HD,1280x720,0.4862745098039216,True,1366x768,1366x768,16.32,1,True,True,0.9757142857142858,Intel HD Graphics 5500,integrated,Chrome 61,Chrome,61,Windows 10,Microsoft Windows,10
5423,0,S23,dotprobe_js,2019-03-21 23:51:00,Windows 10,ANGLE (Intel(R) HD Graphics 530 Direct3D11 vs_5_0 ps_5_0),28.615025MB,2181.03808MB,Chrome 73,True,Success,Integrated,1280x720,0.4666666666666667,False,1280x1024,1280x1024,17.07,1,True,True,0.9142857142857144,Intel HD Graphics 530,integrated,Chrome 73,Chrome,73,Windows 10,Microsoft Windows,10
5423,1,S23,dotprobe_js,2019-03-28 16:40:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.572131MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5411764705882353,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5423,2,S23,dotprobe_js,2019-04-02 03:20:00,Windows 10,ANGLE (Intel(R) HD Graphics Family Direct3D11 vs_5_0 ps_5_0),22.456024MB,2130.706432MB,Chrome 72,True,Success,Microsoft,1280x720,0.415686274509804,False,2160x1440,1440x960,12.02,1.5,True,True,1,Intel HD Graphics,integrated,Chrome 72,Chrome,72,Windows 10,Microsoft Windows,10
5423,3,S23,dotprobe_js,2019-04-09 15:26:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.677044MB,2181.03808MB,Chrome 73,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5423,4,S23,dotprobe_js,2019-04-10 21:12:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),25.064637MB,2181.03808MB,Chrome 73,True,Success,C922,0x0,-1,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5423,5,S23,dotprobe_js,2019-04-17 22:39:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),28.771425MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5490196078431373,True,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5466,0,V30,dotprobe_js,2019-04-10 16:16:00,Mac OS X 10.13.6,Intel(R) Iris(TM) Plus Graphics 655,21.532256MB,2217.857988MB,Chrome 71,True,Success,FaceTime,1280x720,0.6352941176470588,True,2880x1800,1440x900,8.84,2,True,True,0.8321428571428572,Intel Iris Plus Graphics 655,integrated,Chrome 71,Chrome,71,Mac OS X 10.13.6,macOS,10.13.6
5466,10,V30,dotprobe_js,2019-04-24 14:10:00,Windows 8.1,ANGLE (Intel(R) HD Graphics 4600 Direct3D11 vs_5_0 ps_5_0),30.315831MB,2181.03808MB,Chrome 73,True,Success,C922,1280x720,0.5647058823529412,False,1920x1080,1920x1080,22.95,1,True,True,1,Intel HD Graphics 4600,integrated,Chrome 73,Chrome,73,Windows 8.1,Microsoft Windows,8.1
5466,11,V30,dotprobe_js,2019-04-25 20:36:00,Mac OS X 10.13.6,NVIDIA GeForce GT 750M OpenGL Engine,40.568485MB,2181.03808MB,Chrome 73,True,Success,FaceTime,1280x720,0.2823529411764706,True,2880x1800,1440x900,8.84,2,True,True,1,NVIDIA GeForce GT 750M,dedicated,Chrome 73,Chrome,73,Mac OS X 10.13.6,macOS,10.13.6
